# Id,E(Ry),Eat(Ry)
13780,-214.55741191,-12.95657491
13818,-134.37164449,-3.87023148999998
13826,-178.75395043,-6.04255243
13827,-168.61562987,-6.81165086999999
13829,-190.60887254,-11.55873954
13835,-148.20938918,-6.87241917999998
13842,-138.58009062,-5.02440862
13843,-140.98946571,-5.37873571
13852,-111.28291627,-4.98142627
13853,-105.07189803,-6.34592103
13854,-119.3475491,-5.6327041
13855,-119.46259039,-7.62566539000001
13856,-112.09550092,-9.04351292000001
13857,-133.56833795,-6.74254495
13858,-133.57160091,-6.74580791
13859,-195.10538456,-7.51487656
13860,-145.66740371,-9.44417870999999
13861,-148.08249189,-10.02367089
13862,-160.19919829,-7.58687628999999
13863,-156.94525233,-7.52996832999997
13869,-234.71675686,-9.16055886000001
13872,-171.82118369,-9.33373868999999
13877,-150.29731081,-11.58367081
13879,-167.17986954,-10.24153654
13880,-181.32625398,-9.61850497999998
13881,-193.5207376,-9.13740759999999
13884,-198.41244831,-10.13847431
13885,-169.42014953,-13.92436953
13886,-162.08293527,-10.21602327
13887,-162.09343872,-10.22652672
13888,-198.38861257,-10.11463857
13889,-185.7827654,-11.8040534
13890,-215.12357944,-11.90306144
13892,-198.15919584,-13.16337084
13893,-222.16722326,-11.56199726
13895,-193.23070821,-15.18422421
13898,-209.02316728,-10.68326528
13902,-193.24838905,-15.20190505
13904,-237.03252549,-12.65139249
13905,-237.02007181,-12.63893881
13906,-224.2554374,-13.2148444
13908,-242.63600297,-11.12486397
13909,-303.27665188,-11.55953588
13910,-254.50951031,-11.94247131
13914,-228.73294117,-15.42138517
13915,-233.02406081,-12.06602081
13917,-265.12936251,-15.19129251
13923,-231.24685178,-12.82155078
13924,-245.66056066,-13.68540766
13931,-322.30383412,-14.98535512
13935,-334.40435465,-17.68844365
13939,-170.69934698,-8.46000097999999
13945,-435.42827462,-15.04534162
13963,-510.31033378,-13.45794578
14017,-155.69111745,-4.69404845
14018,-116.90072131,-10.17754131
14020,-131.21105643,-11.37692843
14028,-251.39555399,-10.89281199
14029,-323.47055826,-11.85953626
14030,-337.79742012,-13.07545012
14031,-294.81569463,-9.42656863000002
14032,-323.4708458,-11.8598238
14033,-265.73423525,-12.12054525
14037,-360.51746606,-19.89294606
14039,-104.89752731,-4.51308231
14040,-131.20070898,-11.36658098
14041,-313.44935043,-12.77016943
14042,-150.53743478,-7.36486878000002
14043,-334.83635142,-13.06398942
14044,-157.69529812,-7.13802411999998
14045,-131.22151021,-11.38738221
14046,-195.83582159,-9.61689558999998
14055,-56.93328667,-2.61157467
14057,-153.12101301,-8.11285101000001
14058,-131.18831579,-11.35418779
14060,-192.86368057,-13.37818057
14062,-131.2285641,-11.3944361
14066,-138.735867,-6.83865300000002
14067,-145.54314753,-12.59807153
14068,-87.79660807,-3.53948407
14069,-131.21972284,-11.38559484
14070,-145.53833179,-12.59325579
14072,-65.68275955,-3.82785855
14073,-64.18727185,-4.35877185
14074,-112.07603815,-5.96535315
14075,-185.74931416,-4.32041316000002
14076,-114.16719865,-7.62114665
14077,-109.36492079,-6.49006079
14079,-133.66753985,-6.84174684999999
14080,-160.04802614,-5.77723613999999
14081,-123.80566361,-7.81985560999999
14083,-147.91087037,-7.97412936999999
14086,-149.42202003,-7.45887802999999
14087,-171.95338788,-8.28516588000002
14088,-181.59737043,-8.48939243000001
14090,-169.69542175,-7.64334375000001
14091,-135.98774851,-10.38505651
14092,-135.99162384,-10.38893184
14095,-135.99064537,-10.38795337
14097,-164.70699343,-9.60425643000002
14098,-184.08118435,-8.91815835
14099,-229.30656333,-8.25793232999999
14100,-159.55781277,-9.74594876999998
14103,-200.83274267,-10.72317267
14104,-183.8572954,-11.9724184
14105,-162.25177096,-12.26277896
14106,-244.21040671,-10.30906671
14110,-232.98354637,-11.13161537
14111,-196.72549668,-11.28062768
14112,-212.70281835,-11.31789635
14113,-222.16131724,-11.55609124
14116,-222.23754593,-11.41286793
14118,-200.20944277,-12.90033077
14119,-240.21377277,-10.75768177
14120,-193.24954592,-15.20306192
14121,-246.22908338,-11.67292438
14122,-267.91347935,-13.64497035
14124,-299.13549263,-11.34780763
14129,-262.40446276,-12.42406876
14131,-226.19024266,-14.93373466
14134,-279.31821493,-14.39127693
14144,-279.51029392,-16.24182392
14159,-309.47746856,-16.08278156
14167,-319.97188511,-17.32824711
14169,-300.15928508,-19.19561708
14171,-293.14315145,-19.56419145
14209,-254.06176808,-7.84775608000001
14211,-180.77100592,-10.68293792
14214,-157.75853272,-7.20125872
14215,-220.93874152,-13.64031152
14216,-183.82455482,-12.15912982
14217,-111.07964999,-4.77815998999999
14218,-277.51265178,-13.71822378
14222,-195.48469913,-15.82207113
14223,-200.49138303,-7.54256803000001
14230,-140.85070227,-8.51812126999999
14232,-85.81651908,-4.09213408000001
14233,-147.95271485,-8.23542585000001
14235,-234.12293076,-14.12027276
14237,-167.43806611,-9.31895610999999
14238,-83.42598201,-6.59589001000001
14241,-253.61305002,-10.49140602
14243,-131.36640906,-8.25413205999999
14245,-97.69078538,-7.74974537999999
14247,-116.59637707,-8.21472907
14248,-118.91563119,-6.60101519
14262,-69.05906323,-5.33991923000001
14263,-83.44684704,-6.61675504
14264,-166.4942924,-5.12568039999999
14265,-117.08357611,-7.08224711
14266,-114.67725537,-6.51152236999999
14267,-107.13704757,-7.97570356999999
14269,-138.71758925,-6.82037525000001
14270,-129.01041585,-7.73373484999999
14271,-152.7976112,-5.91152920000002
14272,-111.9428516,-7.0129436
14273,-131.23614604,-6.24594904
14275,-133.66685259,-6.84105958999999
14276,-121.51551321,-9.24322121
14277,-184.30489659,-7.36356859
14278,-186.59440077,-8.41500177
14280,-128.72226504,-8.84581304
14282,-145.57737698,-7.47623197999999
14283,-152.81681994,-9.20888693999999
14284,-135.71002783,-8.44886783
14285,-171.90795779,-8.23973579000003
14286,-145.58540517,-7.48426017
14287,-128.71764785,-8.84119584999999
14288,-169.16398969,-7.07312468999999
14289,-139.5561077,-8.43295070000002
14291,-143.32158493,-8.93395593
14292,-184.06090071,-9.11732670999999
14295,-155.23191616,-9.56893516
14296,-150.08870167,-9.71659367000001
14297,-215.50921953,-7.82977553000001
14299,-140.72403766,-11.45015366
14300,-205.25190388,-6.53452487999999
14301,-167.13153872,-10.41265772
14302,-186.43122754,-9.65205754000002
14303,-195.72429132,-7.24937231999999
14305,-167.20411333,-10.26578033
14306,-150.18622043,-9.59466043
14308,-246.81073423,-7.19812423000002
14311,-169.54891156,-10.77498256
14312,-202.98328396,-9.16019796
14313,-203.07564017,-9.25255417000002
14314,-196.5205931,-9.4172561
14315,-157.46002628,-11.14222628
14316,-185.22747375,-9.43827575
14318,-203.07764069,-9.25455469000002
14319,-189.39894867,-9.68031967000002
14322,-207.86759603,-10.37331803
14324,-224.62235025,-12.18152825
14327,-195.82985439,-12.66962539
14328,-234.29522835,-11.01442135
14332,-253.64462052,-10.30352452
14334,-251.07648352,-12.84913252
14335,-228.63988641,-12.05018141
14337,-232.86199522,-14.28821322
14338,-197.78526951,-12.31175351
14340,-267.97205788,-11.52001388
14341,-262.94136702,-13.43866402
14343,-262.8469874,-11.4663644
14344,-248.44005847,-13.44853247
14345,-282.16312654,-12.60013454
14346,-221.93222507,-12.50777607
14347,-234.15718712,-12.05715712
14350,-240.95293716,-16.62426816
14351,-226.83927354,-13.52418054
14352,-262.40963071,-12.42923671
14358,-243.41727427,-12.89964427
14363,-329.87170449,-15.64620849
14368,-324.64593821,-15.49186321
14374,-302.85815091,-15.59996091
14380,-321.13761951,-16.90648451
14403,-418.56489254,-16.84291054
14421,-452.1488483,-17.2556293
14454,-121.85103193,-8.17851093
14455,-167.43546169,-9.31635169
14459,-228.69941575,-10.12120575
14461,-106.99037705,-6.17056505000001
14462,-131.19886021,-11.36473221
14463,-244.2471283,-7.28709130000001
14464,-498.37606758,-14.89640358
14465,-205.11294541,-12.95186441
14467,-135.6320478,-8.59033980000001
14468,-133.0257215,-5.94168950000001
14470,-112.24195327,-6.13126826999999
14471,-109.79949694,-5.52440794
14473,-145.67288172,-9.44965671999998
14475,-181.75199277,-10.52193477
14477,-149.97694878,-11.48276078
14478,-145.53396416,-12.58888816
14481,-347.5281959,-10.5854099
14484,-135.0373839,-6.4046419
14485,-178.50082166,-5.85685766
14486,-150.69429904,-7.52173304000002
14489,-164.99036441,-8.70685041000002
14490,-186.69605994,-8.51666094000001
14496,-88.39216586,-4.61273286000001
14497,-144.78508446,-5.31235746000002
14498,-100.19412439,-8.41748839
14499,-119.40749167,-7.57056667000001
14500,-124.02600286,-6.63996586
14502,-97.7785874,-7.83754740000001
14504,-133.63735197,-6.81155896999999
14505,-145.86115139,-6.35977739
14506,-142.89635205,-6.85025504999999
14507,-153.7246724,-6.43187040000001
14508,-133.67906436,-6.85327136000001
14510,-122.88137019,-6.70475719
14511,-129.00111541,-7.72443441000001
14512,-160.04205512,-5.77126511999998
14514,-160.19792593,-7.58560392999999
14515,-148.09873586,-10.03991486
14516,-149.37797024,-7.41482823999999
14518,-224.70170239,-7.80195439000002
14519,-174.51252609,-8.78925608999998
14520,-192.51567227,-8.16098927000002
14522,-147.75102896,-11.09243696
14525,-171.94685132,-11.33732632
14526,-176.53332064,-8.49676364000001
14527,-150.28869373,-11.57505373
14528,-164.7340207,-9.63128370000001
14529,-169.56521472,-10.79128572
14530,-205.75319476,-8.69428376000002
14532,-183.64198225,-10.09863725
14533,-193.56225042,-9.17892042
14535,-183.79157127,-10.02877427
14536,-164.51325025,-10.81074225
14538,-210.00124142,-8.79344742000001
14540,-178.60361494,-12.00961094
14541,-198.39669208,-10.12271808
14543,-181.46252031,-11.41323931
14547,-190.49679498,-10.74951898
14549,-190.86502608,-14.65413808
14553,-195.21993781,-11.58201781
14559,-253.3231208,-10.7847288
14560,-253.44862684,-10.91023484
14562,-210.01867655,-11.86957955
14563,-229.14262117,-10.93323517
14566,-253.38623432,-11.44536732
14569,-190.73955606,-12.65074806
14572,-297.81313198,-11.45432298
14579,-303.86024066,-12.40136366
14580,-212.1036143,-13.5191503
14583,-274.84699346,-14.06893846
14584,-224.0910313,-16.1091353
14585,-246.05668246,-12.68130046
14586,-209.79715777,-12.82883777
14588,-229.19685476,-14.04616576
14589,-226.82181653,-13.50672353
14592,-226.47974114,-16.66224914
14601,-271.89782481,-17.85319581
14627,-286.20996439,-19.05438739
14631,-303.50447085,-16.50451985
14650,-300.81040332,-15.16835732
14657,-231.03271506,-13.78819106
14659,-322.11558477,-15.97788277
14661,-281.15952662,-18.85591862
14677,-301.64019728,-18.65012828
14684,-295.37356453,-18.08108853
14685,-341.12407839,-16.32631639
14711,-328.89424936,-21.48923336
14752,-104.62839749,-7.08319749
14756,-230.93836945,-9.52180545000002
14810,-131.86502165,-2.10459064999998
14812,-398.73286607,-6.52705607000001
14817,-290.46334159,-4.74933159000005
14818,-130.61856839,-2.55895739000002
14846,-126.76385066,-6.14198866000001
14857,-207.94805596,-7.95893495999999
14859,-184.04977031,-10.98411631
14860,-183.7401913,-9.97739429999999
14861,-207.77674817,-12.16039017
14863,-183.87494313,-11.99006613
14867,-198.21150699,-13.21568199
14874,-338.3037264,-17.5063664
14893,-336.70884754,-17.93788854
14895,-578.30288995,-18.87334795
14896,-138.2429547,-10.8046667
14903,-152.96513875,-7.95697675
14908,-238.0481069,-11.1247549
14909,-190.88436672,-11.61478172
14910,-143.15728456,-12.04780456
14912,-183.85113902,-11.96626202
14913,-265.0478921,-16.9877421
14918,-179.4687577,-6.79614670000001
14919,-148.04940645,-9.99058545
14921,-167.20127771,-10.26294471
14925,-282.79303121,-8.77111320999995
14948,-157.37607297,-11.05827297
14964,-272.88723829,-9.48585329000002
14978,-429.86573171,-17.04906271
14987,-286.18362608,-16.93067708
14993,-355.36014072,-22.16859572
14994,-341.57177704,-12.79278004
14997,-194.90278512,-8.71250612
15006,-223.69551242,-12.39668042
15007,-305.95372013,-17.11817313
15008,-267.95511868,-11.50307468
15010,-302.23070823,-13.60093623
15013,-174.41139168,-8.90757368000001
15018,-85.90650629,-3.96266928999999
15022,-276.57740253,-16.76420953
15023,-295.46740025,-20.05284425
15026,-181.3326425,-12.4641385
15029,-345.18313197,-13.94236697
15036,-119.38818119,-7.55125619
15037,-171.75744568,-9.27000067999998
15038,-322.11242628,-19.59727528
15046,-195.81524633,-12.65501733
15047,-363.56822052,-12.89333852
15048,-180.8009888,-8.83500079999999
15049,-274.98289382,-13.32967682
15050,-174.65206792,-7.74802092000002
15053,-207.77983548,-10.28555748
15065,-131.34706198,-8.23478498
15066,-220.41166268,-7.96641268000002
15067,-186.72009704,-7.44608404000002
15068,-186.45754389,-9.45892189
15069,-113.16302321,-4.54824621
15070,-152.68785721,-7.20200421000001
15072,-150.12546935,-8.35313235000001
15073,-95.17068232,-5.40677031999999
15074,-152.66792593,-7.18207293
15075,-197.80162827,-12.32811227
15078,-130.65719247,-5.62820847000002
15079,-286.05950034,-10.68915734
15081,-193.18291017,-9.01903217
15083,-250.69629904,-13.86917704
15084,-279.32287033,-16.27385233
15088,-265.61938329,-11.00293529
15089,-250.49489692,-20.00462092
15091,-179.34955673,-9.95509472999998
15093,-246.2456152,-11.6894562
15094,-207.48566014,-16.32822814
15095,-207.47970198,-16.32226998
15100,-128.72487769,-8.84842569
15101,-164.51293698,-10.81042898
15105,-210.41910653,-9.68900352999998
15107,-200.15899972,-12.84988772
15109,-253.61414084,-10.27304484
15111,-252.6019487,-11.8030717
15112,-83.1843748,-4.69581479999999
15113,-219.24906702,-7.16250102000001
15114,-234.04424972,-12.16367172
15115,-213.12216168,-6.08326368000002
15116,-135.09784678,-6.24565278
15117,-166.47437595,-5.10576394999998
15118,-152.87711419,-9.04972918999999
15119,-119.38989311,-7.55296811000001
15123,-107.3507188,-4.9112258
15124,-236.12059617,-13.80465117
15132,-168.14839604,-8.92542304
15133,-150.04685919,-9.67475118999999
15141,-164.61634053,-12.79175253
15142,-188.3832982,-12.1300862
15143,-200.25947355,-12.73090955
15144,-155.11981008,-9.67628108
15145,-102.71574511,-5.82536411
15146,-172.3533886,-7.28493759999998
15155,-181.60183058,-8.49385258000001
15162,-190.96034474,-11.69075974
15163,-162.3063259,-9.2586369
15164,-169.33494562,-13.83916562
15166,-176.69898684,-12.41826984
15167,-128.81021006,-10.81167806
15172,-167.13898219,-10.20064919
15173,-198.30258828,-10.02861428
15175,-362.73799809,-20.98096809
15179,-192.91772001,-12.99331601
15191,-309.78264563,-21.25714163
15195,-148.23694368,-6.89997367999999
15197,-178.96853853,-7.69615653
15199,-102.71228705,-5.82190605
15200,-287.40139497,-9.70828497000002
15202,-181.49353553,-11.44425453
15204,-253.60374468,-10.26264868
15205,-234.33999273,-11.27863773
15207,-258.16829823,-9.27809023
15210,-256.99198453,-12.36989753
15211,-271.32215456,-13.58911956
15234,-241.57521187,-12.78761687
15235,-179.29258566,-9.89812365999998
15246,-82.43898758,-5.63754258
15247,-108.69492808,-7.50718307999999
15250,-229.45619498,-13.12472898
15252,-209.53450911,-15.10246511
15256,-181.32945619,-12.46095219
15257,-121.44369249,-7.29348049000001
15259,-207.79073795,-12.17437995
15261,-193.47250012,-10.96709012
15262,-147.92214878,-11.04410478
15263,-133.54828721,-9.78119121000002
15271,-167.4377475,-9.31863749999999
15278,-200.78283885,-10.67326885
15279,-267.68648954,-12.63467454
15280,-186.39586554,-9.61669553999999
15283,-169.55560233,-10.78167333
15285,-246.1749319,-8.56007589999999
15286,-155.4166549,-8.57289689999999
15287,-141.10094812,-7.36813812
15288,-133.73444752,-8.78657452
15289,-105.112566,-6.386589
15290,-108.68655588,-7.49881087999999
15291,-193.52037827,-9.13704827000001
15293,-195.97790565,-11.63689965
15294,-217.67352091,-9.33925791000001
15295,-196.3748965,-7.66112749999999
15296,-257.65491764,-17.46310964
15297,-164.81040797,-11.80504297
15301,-69.1005863,-5.3814423
15302,-184.29075449,-7.94695149
15303,-225.63738975,-9.51169875000002
15304,-207.5939855,-14.3391815
15306,-105.09457221,-6.36859521
15308,-150.67824974,-7.50568374000002
15314,-474.44031177,-13.19228177
15316,-216.97112012,-14.49601212
15317,-133.5415289,-9.77443290000001
15319,-195.81434104,-12.65411204
15320,-193.07377135,-10.31012235
15325,-304.30785202,-8.68641501999997
15327,-150.30680666,-11.59316666
15328,-150.30567019,-11.59203019
15331,-226.98849667,-9.65338166999999
15342,-112.02861397,-8.97662597
15347,-121.46067005,-7.31045805000001
15348,-121.45702262,-7.30681062000001
15349,-231.98102927,-10.53581827
15350,-232.22467299,-9.59868498999998
15351,-202.57565672,-13.21149672
15352,-224.21393931,-14.13467131
15353,-466.07363843,-10.99075243
15355,-168.92330173,-10.89389173
15356,-123.53037988,-5.88610387999999
15358,-264.68818664,-16.15034564
15359,-262.14431395,-14.00305295
15360,-119.41586179,-7.57893679
15362,-154.92900598,-10.66625398
15363,-197.83354676,-9.30133375999998
15366,-169.36718832,-8.71533932
15367,-94.37476092,-6.29796392
15372,-209.00999041,-7.83084341
15374,-102.26243208,-6.99173207999999
15375,-179.4099702,-6.9568112
15379,-169.41822916,-13.92244916
15380,-90.90279703,-4.69024303
15381,-152.70417617,-9.09624317000001
15382,-260.85979598,-12.01191198
15389,-210.93403848,-7.92854448
15390,-275.12372718,-12.07028118
15391,-196.6120755,-6.71752950000001
15392,-186.13375538,-10.53536238
15394,-102.71985134,-5.82947034
15395,-117.03555267,-7.03422367
15396,-379.46836655,-10.31055255
15399,-229.29446509,-11.08507909
15402,-138.47398566,-7.37947566
15403,-222.24045988,-7.97901188
15404,-114.47210391,-9.58451991
15405,-157.36733602,-8.21029102
15406,-174.32081488,-11.87569388
15409,-264.80322608,-16.04593308
15411,-180.82653914,-6.34697914
15413,-107.51166289,-6.95008989
15414,-186.09340744,-13.55371144
15417,-140.74152409,-11.46764009
15420,-169.57926621,-10.80533721
15421,-100.19740676,-8.42077076000001
15422,-125.38724252,-9.25295352000001
15427,-166.87676907,-11.33866507
15431,-100.19312359,-8.41648759
15435,-195.99116743,-9.55278942999999
15436,-149.20372078,-7.46003078000001
15437,-263.99137921,-11.02325921
15438,-297.62053712,-11.48118012
15450,-150.48027456,-10.58585756
15451,-274.23050247,-13.19420847
15452,-154.91625624,-7.59480723999999
15455,-366.4669564,-15.5230904
15457,-138.63096229,-6.73374829000002
15458,-164.9716459,-8.6881319
15459,-281.99762764,-13.83486464
15461,-181.5006252,-11.4513442
15466,-183.50138604,-8.29957304000001
